INFO:root:[TRAINING] Epoch: 0 | Step: 100 | Running loss avg: 4.1032
INFO:root:[TRAINING] Epoch: 28 | Step: 1400 | Running loss avg: 1.7143
INFO:root:[TRAINING] Epoch: 28 | Step: 1500 | Running loss avg: 1.7245
INFO:root:[TRAINING] Epoch: 28 | Step: 1600 | Running loss avg: 1.7149
INFO:root:[TRAINING] Epoch 28 concluded | Average epoch loss: 1.7167 | Average speed: 6105.72 wps
INFO:root:[VALIDATION] Epoch: 28 | Step: 100 | Running loss avg: 1.5594
INFO:root:[VALIDATION] Epoch: 28 | Step: 200 | Running loss avg: 1.5878
INFO:root:[VALIDATION] Epoch: 28 | Step: 300 | Running loss avg: 1.5878
INFO:root:[VALIDATION] Epoch 28 concluded | Validation epoch loss: 1.5780 | Epoch perplexity: 87.1316
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 29 | Step: 100 | Running loss avg: 1.6935
INFO:root:[TRAINING] Epoch: 29 | Step: 200 | Running loss avg: 1.6878
INFO:root:[TRAINING] Epoch: 29 | Step: 300 | Running loss avg: 1.6874
INFO:root:[TRAINING] Epoch: 29 | Step: 400 | Running loss avg: 1.7170
INFO:root:[TRAINING] Epoch: 29 | Step: 500 | Running loss avg: 1.7136
INFO:root:[TRAINING] Epoch: 29 | Step: 600 | Running loss avg: 1.7161
INFO:root:[TRAINING] Epoch: 29 | Step: 700 | Running loss avg: 1.7269
INFO:root:[TRAINING] Epoch: 29 | Step: 800 | Running loss avg: 1.7189
INFO:root:[TRAINING] Epoch: 29 | Step: 900 | Running loss avg: 1.7063
INFO:root:[TRAINING] Epoch: 29 | Step: 1000 | Running loss avg: 1.7153
INFO:root:[TRAINING] Epoch: 29 | Step: 1100 | Running loss avg: 1.7114
INFO:root:[TRAINING] Epoch: 29 | Step: 1200 | Running loss avg: 1.7294
INFO:root:[TRAINING] Epoch: 29 | Step: 1300 | Running loss avg: 1.6965
INFO:root:[TRAINING] Epoch: 29 | Step: 1400 | Running loss avg: 1.7269
INFO:root:[TRAINING] Epoch: 29 | Step: 1500 | Running loss avg: 1.7113
INFO:root:[TRAINING] Epoch: 29 | Step: 1600 | Running loss avg: 1.7143
INFO:root:[TRAINING] Epoch 29 concluded | Average epoch loss: 1.7120 | Average speed: 6065.53 wps
INFO:root:[VALIDATION] Epoch: 29 | Step: 100 | Running loss avg: 1.5698
INFO:root:[VALIDATION] Epoch: 29 | Step: 200 | Running loss avg: 1.5528
INFO:root:[VALIDATION] Epoch: 29 | Step: 300 | Running loss avg: 1.5715
INFO:root:[VALIDATION] Epoch 29 concluded | Validation epoch loss: 1.5678 | Epoch perplexity: 85.5323
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 30 | Step: 100 | Running loss avg: 1.6956
INFO:root:[TRAINING] Epoch: 30 | Step: 200 | Running loss avg: 1.7091
INFO:root:[TRAINING] Epoch: 30 | Step: 300 | Running loss avg: 1.6938
INFO:root:[TRAINING] Epoch: 30 | Step: 400 | Running loss avg: 1.6862
INFO:root:[TRAINING] Epoch: 30 | Step: 500 | Running loss avg: 1.6948
INFO:root:[TRAINING] Epoch: 30 | Step: 600 | Running loss avg: 1.7031
INFO:root:[TRAINING] Epoch: 30 | Step: 700 | Running loss avg: 1.7063
INFO:root:[TRAINING] Epoch: 30 | Step: 800 | Running loss avg: 1.7248
INFO:root:[TRAINING] Epoch: 30 | Step: 900 | Running loss avg: 1.7066
INFO:root:[TRAINING] Epoch: 30 | Step: 1000 | Running loss avg: 1.6885
INFO:root:[TRAINING] Epoch: 30 | Step: 1100 | Running loss avg: 1.7101
INFO:root:[TRAINING] Epoch: 30 | Step: 1200 | Running loss avg: 1.7076
INFO:root:[TRAINING] Epoch: 30 | Step: 1300 | Running loss avg: 1.7134
INFO:root:[TRAINING] Epoch: 30 | Step: 1400 | Running loss avg: 1.7437
INFO:root:[TRAINING] Epoch: 30 | Step: 1500 | Running loss avg: 1.7270
INFO:root:[TRAINING] Epoch: 30 | Step: 1600 | Running loss avg: 1.7118
INFO:root:[TRAINING] Epoch 30 concluded | Average epoch loss: 1.7086 | Average speed: 6059.83 wps
INFO:root:[VALIDATION] Epoch: 30 | Step: 100 | Running loss avg: 1.5703
INFO:root:[VALIDATION] Epoch: 30 | Step: 200 | Running loss avg: 1.5813
INFO:root:[VALIDATION] Epoch: 30 | Step: 300 | Running loss avg: 1.5614
INFO:root:[VALIDATION] Epoch 30 concluded | Validation epoch loss: 1.5684 | Epoch perplexity: 87.0173
INFO:root:[TRAINING] Epoch: 31 | Step: 100 | Running loss avg: 1.6999
INFO:root:[TRAINING] Epoch: 31 | Step: 200 | Running loss avg: 1.7069
INFO:root:[TRAINING] Epoch: 31 | Step: 300 | Running loss avg: 1.6969
INFO:root:[TRAINING] Epoch: 31 | Step: 400 | Running loss avg: 1.7061
INFO:root:[TRAINING] Epoch: 31 | Step: 500 | Running loss avg: 1.7089
INFO:root:[TRAINING] Epoch: 31 | Step: 600 | Running loss avg: 1.7066
INFO:root:[TRAINING] Epoch: 31 | Step: 700 | Running loss avg: 1.7035
INFO:root:[TRAINING] Epoch: 31 | Step: 800 | Running loss avg: 1.7191
INFO:root:[TRAINING] Epoch: 31 | Step: 900 | Running loss avg: 1.7000
INFO:root:[TRAINING] Epoch: 31 | Step: 1000 | Running loss avg: 1.7003
INFO:root:[TRAINING] Epoch: 31 | Step: 1100 | Running loss avg: 1.7002
INFO:root:[TRAINING] Epoch: 31 | Step: 1200 | Running loss avg: 1.7183
INFO:root:[TRAINING] Epoch: 31 | Step: 1300 | Running loss avg: 1.7120
INFO:root:[TRAINING] Epoch: 31 | Step: 1400 | Running loss avg: 1.6999
INFO:root:[TRAINING] Epoch: 31 | Step: 1500 | Running loss avg: 1.7194
INFO:root:[TRAINING] Epoch: 31 | Step: 1600 | Running loss avg: 1.7269
INFO:root:[TRAINING] Epoch 31 concluded | Average epoch loss: 1.7076 | Average speed: 6086.04 wps
INFO:root:[VALIDATION] Epoch: 31 | Step: 100 | Running loss avg: 1.5655
INFO:root:[VALIDATION] Epoch: 31 | Step: 200 | Running loss avg: 1.5522
INFO:root:[VALIDATION] Epoch: 31 | Step: 300 | Running loss avg: 1.5703
INFO:root:[VALIDATION] Epoch 31 concluded | Validation epoch loss: 1.5611 | Epoch perplexity: 84.7327
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 32 | Step: 100 | Running loss avg: 1.6791
INFO:root:[TRAINING] Epoch: 32 | Step: 200 | Running loss avg: 1.6862
INFO:root:[TRAINING] Epoch: 32 | Step: 300 | Running loss avg: 1.6863
INFO:root:[TRAINING] Epoch: 32 | Step: 400 | Running loss avg: 1.7140
INFO:root:[TRAINING] Epoch: 32 | Step: 500 | Running loss avg: 1.7004
INFO:root:[TRAINING] Epoch: 32 | Step: 600 | Running loss avg: 1.6942
INFO:root:[TRAINING] Epoch: 32 | Step: 700 | Running loss avg: 1.7004
INFO:root:[TRAINING] Epoch: 32 | Step: 800 | Running loss avg: 1.7028
INFO:root:[TRAINING] Epoch: 32 | Step: 900 | Running loss avg: 1.7137
INFO:root:[TRAINING] Epoch: 32 | Step: 1000 | Running loss avg: 1.6993
INFO:root:[TRAINING] Epoch: 32 | Step: 1100 | Running loss avg: 1.7167
INFO:root:[TRAINING] Epoch: 32 | Step: 1200 | Running loss avg: 1.7279
INFO:root:[TRAINING] Epoch: 32 | Step: 1300 | Running loss avg: 1.7095
INFO:root:[TRAINING] Epoch: 32 | Step: 1400 | Running loss avg: 1.7120
INFO:root:[TRAINING] Epoch: 32 | Step: 1500 | Running loss avg: 1.7148
INFO:root:[TRAINING] Epoch: 32 | Step: 1600 | Running loss avg: 1.7051
INFO:root:[TRAINING] Epoch 32 concluded | Average epoch loss: 1.7048 | Average speed: 6031.89 wps
INFO:root:[VALIDATION] Epoch: 32 | Step: 100 | Running loss avg: 1.5635
INFO:root:[VALIDATION] Epoch: 32 | Step: 200 | Running loss avg: 1.5490
INFO:root:[VALIDATION] Epoch: 32 | Step: 300 | Running loss avg: 1.5535
INFO:root:[VALIDATION] Epoch 32 concluded | Validation epoch loss: 1.5559 | Epoch perplexity: 83.8332
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 33 | Step: 100 | Running loss avg: 1.6728
INFO:root:[TRAINING] Epoch: 33 | Step: 200 | Running loss avg: 1.6802
INFO:root:[TRAINING] Epoch: 33 | Step: 300 | Running loss avg: 1.6879
INFO:root:[TRAINING] Epoch: 33 | Step: 400 | Running loss avg: 1.6939
INFO:root:[TRAINING] Epoch: 33 | Step: 500 | Running loss avg: 1.7052
INFO:root:[TRAINING] Epoch: 33 | Step: 600 | Running loss avg: 1.6838
INFO:root:[TRAINING] Epoch: 33 | Step: 700 | Running loss avg: 1.7006
INFO:root:[TRAINING] Epoch: 33 | Step: 800 | Running loss avg: 1.7126
INFO:root:[TRAINING] Epoch: 33 | Step: 900 | Running loss avg: 1.7064
INFO:root:[TRAINING] Epoch: 33 | Step: 1000 | Running loss avg: 1.6963
INFO:root:[TRAINING] Epoch: 33 | Step: 1100 | Running loss avg: 1.7021
INFO:root:[TRAINING] Epoch: 33 | Step: 1200 | Running loss avg: 1.7101
INFO:root:[TRAINING] Epoch: 33 | Step: 1300 | Running loss avg: 1.7083
INFO:root:[TRAINING] Epoch: 33 | Step: 1400 | Running loss avg: 1.7114
INFO:root:[TRAINING] Epoch: 33 | Step: 1500 | Running loss avg: 1.7163
INFO:root:[TRAINING] Epoch: 33 | Step: 1600 | Running loss avg: 1.7056
INFO:root:[TRAINING] Epoch 33 concluded | Average epoch loss: 1.6994 | Average speed: 6083.03 wps
INFO:root:[VALIDATION] Epoch: 33 | Step: 100 | Running loss avg: 1.5693
INFO:root:[VALIDATION] Epoch: 33 | Step: 200 | Running loss avg: 1.5631
INFO:root:[VALIDATION] Epoch: 33 | Step: 300 | Running loss avg: 1.5356
INFO:root:[VALIDATION] Epoch 33 concluded | Validation epoch loss: 1.5546 | Epoch perplexity: 84.3712
INFO:root:[TRAINING] Epoch: 34 | Step: 100 | Running loss avg: 1.6929
INFO:root:[TRAINING] Epoch: 34 | Step: 200 | Running loss avg: 1.6923
INFO:root:[TRAINING] Epoch: 34 | Step: 300 | Running loss avg: 1.6981
INFO:root:[TRAINING] Epoch: 34 | Step: 400 | Running loss avg: 1.6833
INFO:root:[TRAINING] Epoch: 34 | Step: 500 | Running loss avg: 1.6962
INFO:root:[TRAINING] Epoch: 34 | Step: 600 | Running loss avg: 1.6941
INFO:root:[TRAINING] Epoch: 34 | Step: 700 | Running loss avg: 1.7096
INFO:root:[TRAINING] Epoch: 34 | Step: 800 | Running loss avg: 1.6882
INFO:root:[TRAINING] Epoch: 34 | Step: 900 | Running loss avg: 1.6732
INFO:root:[TRAINING] Epoch: 34 | Step: 1000 | Running loss avg: 1.7137
INFO:root:[TRAINING] Epoch: 34 | Step: 1100 | Running loss avg: 1.7101
INFO:root:[TRAINING] Epoch: 34 | Step: 1200 | Running loss avg: 1.6914
INFO:root:[TRAINING] Epoch: 34 | Step: 1300 | Running loss avg: 1.7110
INFO:root:[TRAINING] Epoch: 34 | Step: 1400 | Running loss avg: 1.6989
INFO:root:[TRAINING] Epoch: 34 | Step: 1500 | Running loss avg: 1.6888
INFO:root:[TRAINING] Epoch: 34 | Step: 1600 | Running loss avg: 1.7166
INFO:root:[TRAINING] Epoch 34 concluded | Average epoch loss: 1.6973 | Average speed: 6143.82 wps
INFO:root:[VALIDATION] Epoch: 34 | Step: 100 | Running loss avg: 1.5473
INFO:root:[VALIDATION] Epoch: 34 | Step: 200 | Running loss avg: 1.5607
INFO:root:[VALIDATION] Epoch: 34 | Step: 300 | Running loss avg: 1.5384
INFO:root:[VALIDATION] Epoch 34 concluded | Validation epoch loss: 1.5491 | Epoch perplexity: 82.8564
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 35 | Step: 100 | Running loss avg: 1.6751
INFO:root:[TRAINING] Epoch: 35 | Step: 200 | Running loss avg: 1.6834
INFO:root:[TRAINING] Epoch: 35 | Step: 300 | Running loss avg: 1.6923
INFO:root:[TRAINING] Epoch: 35 | Step: 400 | Running loss avg: 1.6714
INFO:root:[TRAINING] Epoch: 35 | Step: 500 | Running loss avg: 1.6918
INFO:root:[TRAINING] Epoch: 35 | Step: 600 | Running loss avg: 1.6910
INFO:root:[TRAINING] Epoch: 35 | Step: 700 | Running loss avg: 1.6916
INFO:root:[TRAINING] Epoch: 35 | Step: 800 | Running loss avg: 1.6884
INFO:root:[TRAINING] Epoch: 35 | Step: 900 | Running loss avg: 1.6831
INFO:root:[TRAINING] Epoch: 35 | Step: 1000 | Running loss avg: 1.6997
INFO:root:[TRAINING] Epoch: 35 | Step: 1100 | Running loss avg: 1.7071
INFO:root:[TRAINING] Epoch: 35 | Step: 1200 | Running loss avg: 1.6767
INFO:root:[TRAINING] Epoch: 35 | Step: 1300 | Running loss avg: 1.7046
INFO:root:[TRAINING] Epoch: 35 | Step: 1400 | Running loss avg: 1.7002
INFO:root:[TRAINING] Epoch: 35 | Step: 1500 | Running loss avg: 1.7107
INFO:root:[TRAINING] Epoch: 35 | Step: 1600 | Running loss avg: 1.7150
INFO:root:[TRAINING] Epoch 35 concluded | Average epoch loss: 1.6929 | Average speed: 6080.79 wps
INFO:root:[VALIDATION] Epoch: 35 | Step: 100 | Running loss avg: 1.5671
INFO:root:[VALIDATION] Epoch: 35 | Step: 200 | Running loss avg: 1.5428
INFO:root:[VALIDATION] Epoch: 35 | Step: 300 | Running loss avg: 1.5580
INFO:root:[VALIDATION] Epoch 35 concluded | Validation epoch loss: 1.5563 | Epoch perplexity: 84.7620
INFO:root:[TRAINING] Epoch: 36 | Step: 100 | Running loss avg: 1.6724
INFO:root:[TRAINING] Epoch: 36 | Step: 200 | Running loss avg: 1.6817
INFO:root:[TRAINING] Epoch: 36 | Step: 300 | Running loss avg: 1.6809
INFO:root:[TRAINING] Epoch: 36 | Step: 400 | Running loss avg: 1.6773
INFO:root:[TRAINING] Epoch: 36 | Step: 500 | Running loss avg: 1.6800
INFO:root:[TRAINING] Epoch: 36 | Step: 600 | Running loss avg: 1.6767
INFO:root:[TRAINING] Epoch: 36 | Step: 700 | Running loss avg: 1.6976
INFO:root:[TRAINING] Epoch: 36 | Step: 800 | Running loss avg: 1.6805
INFO:root:[TRAINING] Epoch: 36 | Step: 900 | Running loss avg: 1.6956
INFO:root:[TRAINING] Epoch: 36 | Step: 1000 | Running loss avg: 1.6854
INFO:root:[TRAINING] Epoch: 36 | Step: 1100 | Running loss avg: 1.7006
INFO:root:[TRAINING] Epoch: 36 | Step: 1200 | Running loss avg: 1.6936
INFO:root:[TRAINING] Epoch: 36 | Step: 1300 | Running loss avg: 1.7046
INFO:root:[TRAINING] Epoch: 36 | Step: 1400 | Running loss avg: 1.7105
INFO:root:[TRAINING] Epoch: 36 | Step: 1500 | Running loss avg: 1.6808
INFO:root:[TRAINING] Epoch: 36 | Step: 1600 | Running loss avg: 1.6952
INFO:root:[TRAINING] Epoch 36 concluded | Average epoch loss: 1.6893 | Average speed: 6075.10 wps
INFO:root:[VALIDATION] Epoch: 36 | Step: 100 | Running loss avg: 1.5462
INFO:root:[VALIDATION] Epoch: 36 | Step: 200 | Running loss avg: 1.5428
INFO:root:[VALIDATION] Epoch: 36 | Step: 300 | Running loss avg: 1.5667
INFO:root:[VALIDATION] Epoch 36 concluded | Validation epoch loss: 1.5524 | Epoch perplexity: 83.1888
INFO:root:Learning rate reduced from 0.00090000 to 0.00081000 after 2 stagnant epochs
INFO:root:[TRAINING] Epoch: 37 | Step: 100 | Running loss avg: 1.6592
INFO:root:[TRAINING] Epoch: 37 | Step: 200 | Running loss avg: 1.6615
INFO:root:[TRAINING] Epoch: 37 | Step: 300 | Running loss avg: 1.6636
INFO:root:[TRAINING] Epoch: 37 | Step: 400 | Running loss avg: 1.6617
INFO:root:[TRAINING] Epoch: 37 | Step: 500 | Running loss avg: 1.6793
INFO:root:[TRAINING] Epoch: 37 | Step: 600 | Running loss avg: 1.6768
INFO:root:[TRAINING] Epoch: 37 | Step: 700 | Running loss avg: 1.6755
INFO:root:[TRAINING] Epoch: 37 | Step: 800 | Running loss avg: 1.6835
INFO:root:[TRAINING] Epoch: 37 | Step: 900 | Running loss avg: 1.6812
INFO:root:[TRAINING] Epoch: 37 | Step: 1000 | Running loss avg: 1.6941
INFO:root:[TRAINING] Epoch: 37 | Step: 1100 | Running loss avg: 1.6867
INFO:root:[TRAINING] Epoch: 37 | Step: 1200 | Running loss avg: 1.6850
INFO:root:[TRAINING] Epoch: 37 | Step: 1300 | Running loss avg: 1.6876
INFO:root:[TRAINING] Epoch: 37 | Step: 1400 | Running loss avg: 1.6776
INFO:root:[TRAINING] Epoch: 37 | Step: 1500 | Running loss avg: 1.6952
INFO:root:[TRAINING] Epoch: 37 | Step: 1600 | Running loss avg: 1.6720
INFO:root:[TRAINING] Epoch 37 concluded | Average epoch loss: 1.6788 | Average speed: 6100.05 wps
INFO:root:[VALIDATION] Epoch: 37 | Step: 100 | Running loss avg: 1.5383
INFO:root:[VALIDATION] Epoch: 37 | Step: 200 | Running loss avg: 1.5387
INFO:root:[VALIDATION] Epoch: 37 | Step: 300 | Running loss avg: 1.5176
INFO:root:[VALIDATION] Epoch 37 concluded | Validation epoch loss: 1.5298 | Epoch perplexity: 81.6980
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 38 | Step: 100 | Running loss avg: 1.6588
INFO:root:[TRAINING] Epoch: 38 | Step: 200 | Running loss avg: 1.6860
INFO:root:[TRAINING] Epoch: 38 | Step: 300 | Running loss avg: 1.6658
INFO:root:[TRAINING] Epoch: 38 | Step: 400 | Running loss avg: 1.6825
INFO:root:[TRAINING] Epoch: 38 | Step: 500 | Running loss avg: 1.6793
INFO:root:[TRAINING] Epoch: 38 | Step: 600 | Running loss avg: 1.6750
INFO:root:[TRAINING] Epoch: 38 | Step: 700 | Running loss avg: 1.6753
INFO:root:[TRAINING] Epoch: 38 | Step: 800 | Running loss avg: 1.6774
INFO:root:[TRAINING] Epoch: 38 | Step: 900 | Running loss avg: 1.6680
INFO:root:[TRAINING] Epoch: 38 | Step: 1000 | Running loss avg: 1.6798
INFO:root:[TRAINING] Epoch: 38 | Step: 1100 | Running loss avg: 1.6717
INFO:root:[TRAINING] Epoch: 38 | Step: 1200 | Running loss avg: 1.6854
INFO:root:[TRAINING] Epoch: 38 | Step: 1300 | Running loss avg: 1.6736
INFO:root:[TRAINING] Epoch: 38 | Step: 1400 | Running loss avg: 1.6781
INFO:root:[TRAINING] Epoch: 38 | Step: 1500 | Running loss avg: 1.6758
INFO:root:[TRAINING] Epoch: 38 | Step: 1600 | Running loss avg: 1.6920
INFO:root:[TRAINING] Epoch 38 concluded | Average epoch loss: 1.6768 | Average speed: 6024.70 wps
INFO:root:[VALIDATION] Epoch: 38 | Step: 100 | Running loss avg: 1.5537
INFO:root:[VALIDATION] Epoch: 38 | Step: 200 | Running loss avg: 1.5312
INFO:root:[VALIDATION] Epoch: 38 | Step: 300 | Running loss avg: 1.5318
INFO:root:[VALIDATION] Epoch 38 concluded | Validation epoch loss: 1.5398 | Epoch perplexity: 82.2395
INFO:root:[TRAINING] Epoch: 39 | Step: 100 | Running loss avg: 1.6563
INFO:root:[TRAINING] Epoch: 39 | Step: 200 | Running loss avg: 1.6758
INFO:root:[TRAINING] Epoch: 39 | Step: 300 | Running loss avg: 1.6723
INFO:root:[TRAINING] Epoch: 39 | Step: 400 | Running loss avg: 1.6633
INFO:root:[TRAINING] Epoch: 39 | Step: 500 | Running loss avg: 1.6634
INFO:root:[TRAINING] Epoch: 39 | Step: 600 | Running loss avg: 1.6638
INFO:root:[TRAINING] Epoch: 39 | Step: 700 | Running loss avg: 1.6578
INFO:root:[TRAINING] Epoch: 39 | Step: 800 | Running loss avg: 1.6859
INFO:root:[TRAINING] Epoch: 39 | Step: 900 | Running loss avg: 1.6785
INFO:root:[TRAINING] Epoch: 39 | Step: 1000 | Running loss avg: 1.6734
INFO:root:[TRAINING] Epoch: 39 | Step: 1100 | Running loss avg: 1.6759
INFO:root:[TRAINING] Epoch: 39 | Step: 1200 | Running loss avg: 1.6863
INFO:root:[TRAINING] Epoch: 39 | Step: 1300 | Running loss avg: 1.6811
INFO:root:[TRAINING] Epoch: 39 | Step: 1400 | Running loss avg: 1.6777
INFO:root:[TRAINING] Epoch: 39 | Step: 1500 | Running loss avg: 1.6760
INFO:root:[TRAINING] Epoch: 39 | Step: 1600 | Running loss avg: 1.6846
INFO:root:[TRAINING] Epoch 39 concluded | Average epoch loss: 1.6744 | Average speed: 6068.29 wps
INFO:root:[VALIDATION] Epoch: 39 | Step: 100 | Running loss avg: 1.5314
INFO:root:[VALIDATION] Epoch: 39 | Step: 200 | Running loss avg: 1.5099
INFO:root:[VALIDATION] Epoch: 39 | Step: 300 | Running loss avg: 1.5247
INFO:root:[VALIDATION] Epoch 39 concluded | Validation epoch loss: 1.5222 | Epoch perplexity: 80.5273
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 40 | Step: 100 | Running loss avg: 1.6626
INFO:root:[TRAINING] Epoch: 40 | Step: 200 | Running loss avg: 1.6558
INFO:root:[TRAINING] Epoch: 40 | Step: 300 | Running loss avg: 1.6749
INFO:root:[TRAINING] Epoch: 40 | Step: 400 | Running loss avg: 1.6571
INFO:root:[TRAINING] Epoch: 40 | Step: 500 | Running loss avg: 1.6830
INFO:root:[TRAINING] Epoch: 40 | Step: 600 | Running loss avg: 1.6777
INFO:root:[TRAINING] Epoch: 40 | Step: 700 | Running loss avg: 1.6737
INFO:root:[TRAINING] Epoch: 40 | Step: 800 | Running loss avg: 1.6613
INFO:root:[TRAINING] Epoch: 40 | Step: 900 | Running loss avg: 1.6754
INFO:root:[TRAINING] Epoch: 40 | Step: 1000 | Running loss avg: 1.6879
INFO:root:[TRAINING] Epoch: 40 | Step: 1100 | Running loss avg: 1.6756
INFO:root:[TRAINING] Epoch: 40 | Step: 1200 | Running loss avg: 1.6787
INFO:root:[TRAINING] Epoch: 40 | Step: 1300 | Running loss avg: 1.6662
INFO:root:[TRAINING] Epoch: 40 | Step: 1400 | Running loss avg: 1.6753
INFO:root:[TRAINING] Epoch: 40 | Step: 1500 | Running loss avg: 1.6786
INFO:root:[TRAINING] Epoch: 40 | Step: 1600 | Running loss avg: 1.6860
INFO:root:[TRAINING] Epoch 40 concluded | Average epoch loss: 1.6745 | Average speed: 6038.38 wps
INFO:root:[VALIDATION] Epoch: 40 | Step: 100 | Running loss avg: 1.5382
INFO:root:[VALIDATION] Epoch: 40 | Step: 200 | Running loss avg: 1.5345
INFO:root:[VALIDATION] Epoch: 40 | Step: 300 | Running loss avg: 1.5385
INFO:root:[VALIDATION] Epoch 40 concluded | Validation epoch loss: 1.5356 | Epoch perplexity: 81.4652
INFO:root:[TRAINING] Epoch: 41 | Step: 100 | Running loss avg: 1.6559
INFO:root:[TRAINING] Epoch: 41 | Step: 200 | Running loss avg: 1.6658
INFO:root:[TRAINING] Epoch: 41 | Step: 300 | Running loss avg: 1.6557
INFO:root:[TRAINING] Epoch: 41 | Step: 400 | Running loss avg: 1.6755
INFO:root:[TRAINING] Epoch: 41 | Step: 500 | Running loss avg: 1.6649
INFO:root:[TRAINING] Epoch: 41 | Step: 600 | Running loss avg: 1.6709
INFO:root:[TRAINING] Epoch: 41 | Step: 700 | Running loss avg: 1.6640
INFO:root:[TRAINING] Epoch: 41 | Step: 800 | Running loss avg: 1.6546
INFO:root:[TRAINING] Epoch: 41 | Step: 900 | Running loss avg: 1.6748
INFO:root:[TRAINING] Epoch: 41 | Step: 1000 | Running loss avg: 1.6761
INFO:root:[TRAINING] Epoch: 41 | Step: 1100 | Running loss avg: 1.6954
INFO:root:[TRAINING] Epoch: 41 | Step: 1200 | Running loss avg: 1.6716
INFO:root:[TRAINING] Epoch: 41 | Step: 1300 | Running loss avg: 1.6724
INFO:root:[TRAINING] Epoch: 41 | Step: 1400 | Running loss avg: 1.6711
INFO:root:[TRAINING] Epoch: 41 | Step: 1500 | Running loss avg: 1.6703
INFO:root:[TRAINING] Epoch: 41 | Step: 1600 | Running loss avg: 1.6615
INFO:root:[TRAINING] Epoch 41 concluded | Average epoch loss: 1.6692 | Average speed: 6002.86 wps
INFO:root:[VALIDATION] Epoch: 41 | Step: 100 | Running loss avg: 1.5271
INFO:root:[VALIDATION] Epoch: 41 | Step: 200 | Running loss avg: 1.5291
INFO:root:[VALIDATION] Epoch: 41 | Step: 300 | Running loss avg: 1.5318
INFO:root:[VALIDATION] Epoch 41 concluded | Validation epoch loss: 1.5265 | Epoch perplexity: 80.4915
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model embeddings have been saved in file /data/users/demelin/thesis/cognitive_language_model/src/logs/cog_lm_train/best_cog_lm_embeddings.ckpt
INFO:root:[TRAINING] Epoch: 42 | Step: 100 | Running loss avg: 1.6552
INFO:root:[TRAINING] Epoch: 42 | Step: 200 | Running loss avg: 1.6568
INFO:root:[TRAINING] Epoch: 42 | Step: 300 | Running loss avg: 1.6703
INFO:root:[TRAINING] Epoch: 42 | Step: 400 | Running loss avg: 1.6553
INFO:root:[TRAINING] Epoch: 42 | Step: 500 | Running loss avg: 1.6554
INFO:root:[TRAINING] Epoch: 42 | Step: 600 | Running loss avg: 1.6654
INFO:root:[TRAINING] Epoch: 42 | Step: 700 | Running loss avg: 1.6663
INFO:root:[TRAINING] Epoch: 42 | Step: 800 | Running loss avg: 1.6723
INFO:root:[TRAINING] Epoch: 42 | Step: 900 | Running loss avg: 1.6657
INFO:root:[TRAINING] Epoch: 42 | Step: 1000 | Running loss avg: 1.6883
INFO:root:[TRAINING] Epoch: 42 | Step: 1100 | Running loss avg: 1.6684
