INFO:tensorflow:Restoring parameters from /data/users/demelin/thesis/cognitive_language_model/src/checkpoints/best_cog_lm.ckpt
INFO:root:Model restored from best_cog_lm.ckpt
INFO:root:[TRAINING] Epoch: 0 | Step: 100 | Global step: 100 | Running loss avg: 3.3961
INFO:root:[TRAINING] Epoch: 78 | Step: 1000 | Global step: 176734 | Running loss avg: 0.2042
INFO:root:[TRAINING] Epoch: 78 | Step: 1100 | Global step: 176834 | Running loss avg: 0.2359
INFO:root:[TRAINING] Epoch: 78 | Step: 1200 | Global step: 176934 | Running loss avg: 0.2950
INFO:root:[TRAINING] Epoch: 78 | Step: 1300 | Global step: 177034 | Running loss avg: 0.4117
INFO:root:[TRAINING] Epoch: 78 | Step: 1400 | Global step: 177134 | Running loss avg: 0.3690
INFO:root:[TRAINING] Epoch: 78 | Step: 1500 | Global step: 177234 | Running loss avg: 0.2244
INFO:root:[TRAINING] Epoch: 78 | Step: 1600 | Global step: 177334 | Running loss avg: 0.1555
INFO:root:[TRAINING] Epoch: 78 | Step: 1700 | Global step: 177434 | Running loss avg: 0.1573
INFO:root:[TRAINING] Epoch: 78 | Step: 1800 | Global step: 177534 | Running loss avg: 0.0650
INFO:root:[TRAINING] Epoch: 78 | Step: 1900 | Global step: 177634 | Running loss avg: 0.0627
INFO:root:[TRAINING] Epoch: 78 | Step: 2000 | Global step: 177734 | Running loss avg: 0.0577
INFO:root:[TRAINING] Epoch: 78 | Step: 2100 | Global step: 177834 | Running loss avg: 0.0957
INFO:root:[TRAINING] Epoch: 78 | Step: 2200 | Global step: 177934 | Running loss avg: 0.1000
INFO:root:[TRAINING] Epoch 78 concluded | Average epoch loss: 0.1732 | Average speed: 3174.03 wps
INFO:root:[VALIDATION] Epoch: 78 | Step: 100 | Running loss avg: 0.8007
INFO:root:[VALIDATION] Epoch: 78 | Step: 200 | Running loss avg: 0.6675
INFO:root:[VALIDATION] Epoch: 78 | Step: 300 | Running loss avg: 0.7765
INFO:root:[VALIDATION] Epoch: 78 | Step: 400 | Running loss avg: 0.6619
INFO:root:[VALIDATION] Epoch 78 concluded | Validation epoch loss: 0.7051
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: the recent example of the erika shows what can happen from an environmental human and economic point of view
Decoded: the three example of the continent makes that will happen by an excellent <UNK> and human point of view.
INFO:root:Encoded: i turn now to amendments 1 and 4 which both concern the commission s review of the directive in 2004
Decoded: i turn now to place <NUM> of <NUM> but important both the commission s application of the directive in <NUM>.
INFO:root:Encoded: major debates are underway on the subject of globalisation as mr lannoye pointed out
Decoded: four questions are founded on the practical of poverty as mr patten out out.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: the real problem is that the people need to develop their resistance and enforce their right to fundamental information
Decoded: the real problem is for the people need to develop their advice and preference for citizens to its information.
INFO:root:Encoded: in addition this funding has covered support to amputees  the all too many amputees in the country
Decoded: in addition this liberalisation has adopted procedures to <UNK> the all areas many <UNK> in the country.
INFO:root:Encoded: this is the situation in 2000
Decoded: this is the situation in <NUM>.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 79 | Step: 100 | Global step: 178087 | Running loss avg: 0.1170
INFO:root:[TRAINING] Epoch: 79 | Step: 200 | Global step: 178187 | Running loss avg: 0.1124
INFO:root:[TRAINING] Epoch: 79 | Step: 300 | Global step: 178287 | Running loss avg: 0.1174
INFO:root:[TRAINING] Epoch: 79 | Step: 400 | Global step: 178387 | Running loss avg: 0.1908
INFO:root:[TRAINING] Epoch: 79 | Step: 500 | Global step: 178487 | Running loss avg: 0.2170
INFO:root:[TRAINING] Epoch: 79 | Step: 600 | Global step: 178587 | Running loss avg: 0.2678
INFO:root:[TRAINING] Epoch: 79 | Step: 700 | Global step: 178687 | Running loss avg: 0.4977
INFO:root:[TRAINING] Epoch: 79 | Step: 800 | Global step: 178787 | Running loss avg: 0.4438
INFO:root:[TRAINING] Epoch: 79 | Step: 900 | Global step: 178887 | Running loss avg: 0.3094
INFO:root:[TRAINING] Epoch: 79 | Step: 1000 | Global step: 178987 | Running loss avg: 0.1698
INFO:root:[TRAINING] Epoch: 79 | Step: 1100 | Global step: 179087 | Running loss avg: 0.1704
INFO:root:[TRAINING] Epoch: 79 | Step: 1200 | Global step: 179187 | Running loss avg: 0.1192
INFO:root:[TRAINING] Epoch: 79 | Step: 1300 | Global step: 179287 | Running loss avg: 0.1003
INFO:root:[TRAINING] Epoch: 79 | Step: 1400 | Global step: 179387 | Running loss avg: 0.1416
INFO:root:[TRAINING] Epoch: 79 | Step: 1500 | Global step: 179487 | Running loss avg: 0.1857
INFO:root:[TRAINING] Epoch: 79 | Step: 1600 | Global step: 179587 | Running loss avg: 0.2015
INFO:root:[TRAINING] Epoch: 79 | Step: 1700 | Global step: 179687 | Running loss avg: 0.2062
INFO:root:[TRAINING] Epoch: 79 | Step: 1800 | Global step: 179787 | Running loss avg: 0.0648
INFO:root:[TRAINING] Epoch: 79 | Step: 1900 | Global step: 179887 | Running loss avg: 0.0631
INFO:root:[TRAINING] Epoch: 79 | Step: 2000 | Global step: 179987 | Running loss avg: 0.1239
INFO:root:[TRAINING] Epoch: 79 | Step: 2100 | Global step: 180087 | Running loss avg: 0.1647
INFO:root:[TRAINING] Epoch: 79 | Step: 2200 | Global step: 180187 | Running loss avg: 0.1591
INFO:root:[TRAINING] Epoch 79 concluded | Average epoch loss: 0.1875 | Average speed: 3179.20 wps
INFO:root:[VALIDATION] Epoch: 79 | Step: 100 | Running loss avg: 0.5574
INFO:root:[VALIDATION] Epoch: 79 | Step: 200 | Running loss avg: 0.8208
INFO:root:[VALIDATION] Epoch: 79 | Step: 300 | Running loss avg: 0.6809
INFO:root:[VALIDATION] Epoch: 79 | Step: 400 | Running loss avg: 0.7965
INFO:root:[VALIDATION] Epoch 79 concluded | Validation epoch loss: 0.7116
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: mr president ladies and gentlemen the text that has been presented to us and in fact the entire immigration policy that is being pursued by european institutions exhibits a worrying trend
Decoded: mr president ladies and gentlemen the case that has been adopted to us and in fact the european european policy is is being submitted by european citizens work a extreme direction.
INFO:root:Encoded: these are the really crucial and exciting questions which we face
Decoded: these are the most about and endorse questions that we direction.
INFO:root:Encoded: it is indeed essential to improve the level of safety and to mitigate the environmental impact of these vehicles the volume of which is constantly increasing
Decoded: it is therefore mainly to increase the level of tax and to implement the environmental impact of <NUM> products the levels of which is truly increasing.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: madam president i welcome mr corrie s report as a balanced assessment of the work the assembly has carried out over the last year
Decoded: madam president i welcome mr expressly s report as a comprehensive revision of the work the committee has carried out in the last year.
INFO:root:Encoded: i do not want a public debate in plenary on the matter
Decoded: i do not see a hard position in lisbon on the matter.
INFO:root:Encoded: the minutes of yesterday s sitting have been distributed
Decoded: the minutes of today s delegations have been withdrawn.
INFO:root:==========
INFO:root:Learning rate reduced from 0.00008100 to 0.00007290 after 10 stagnant epochs
INFO:root:[TRAINING] Epoch: 80 | Step: 100 | Global step: 180340 | Running loss avg: 0.1762
INFO:root:[TRAINING] Epoch: 80 | Step: 200 | Global step: 180440 | Running loss avg: 0.1634
INFO:root:[TRAINING] Epoch: 80 | Step: 300 | Global step: 180540 | Running loss avg: 0.1642
INFO:root:[TRAINING] Epoch: 80 | Step: 400 | Global step: 180640 | Running loss avg: 0.1135
INFO:root:[TRAINING] Epoch: 80 | Step: 500 | Global step: 180740 | Running loss avg: 0.1097
INFO:root:[TRAINING] Epoch: 80 | Step: 600 | Global step: 180840 | Running loss avg: 0.1064
INFO:root:[TRAINING] Epoch: 80 | Step: 700 | Global step: 180940 | Running loss avg: 0.1226
INFO:root:[TRAINING] Epoch: 80 | Step: 800 | Global step: 181040 | Running loss avg: 0.1227
INFO:root:[TRAINING] Epoch: 80 | Step: 900 | Global step: 181140 | Running loss avg: 0.0966
INFO:root:[TRAINING] Epoch: 80 | Step: 1000 | Global step: 181240 | Running loss avg: 0.0528
INFO:root:[TRAINING] Epoch: 80 | Step: 1100 | Global step: 181340 | Running loss avg: 0.0510
INFO:root:[TRAINING] Epoch: 80 | Step: 1200 | Global step: 181440 | Running loss avg: 0.2656
INFO:root:[TRAINING] Epoch: 80 | Step: 1300 | Global step: 181540 | Running loss avg: 0.4482
INFO:root:[TRAINING] Epoch: 80 | Step: 1400 | Global step: 181640 | Running loss avg: 0.4214
INFO:root:[TRAINING] Epoch: 80 | Step: 1500 | Global step: 181740 | Running loss avg: 0.3019
INFO:root:[TRAINING] Epoch: 80 | Step: 1600 | Global step: 181840 | Running loss avg: 0.2252
INFO:root:[TRAINING] Epoch: 80 | Step: 1700 | Global step: 181940 | Running loss avg: 0.2035
INFO:root:[TRAINING] Epoch: 80 | Step: 1800 | Global step: 182040 | Running loss avg: 0.2451
INFO:root:[TRAINING] Epoch: 80 | Step: 1900 | Global step: 182140 | Running loss avg: 0.2478
INFO:root:[TRAINING] Epoch: 80 | Step: 2000 | Global step: 182240 | Running loss avg: 0.2449
INFO:root:[TRAINING] Epoch: 80 | Step: 2100 | Global step: 182340 | Running loss avg: 0.1128
INFO:root:[TRAINING] Epoch: 80 | Step: 2200 | Global step: 182440 | Running loss avg: 0.1076
INFO:root:[TRAINING] Epoch 80 concluded | Average epoch loss: 0.1847 | Average speed: 3131.03 wps
INFO:root:[VALIDATION] Epoch: 80 | Step: 100 | Running loss avg: 0.8194
INFO:root:[VALIDATION] Epoch: 80 | Step: 200 | Running loss avg: 0.6019
INFO:root:[VALIDATION] Epoch: 80 | Step: 300 | Running loss avg: 0.7436
INFO:root:[VALIDATION] Epoch: 80 | Step: 400 | Running loss avg: 0.6746
INFO:root:[VALIDATION] Epoch 80 concluded | Validation epoch loss: 0.7146
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: let us not throw it away
Decoded: let us not think it available.
INFO:root:Encoded: furthermore this would represent a considerable reduction in costs
Decoded: surely this would mean a huge balance in incineration.
INFO:root:Encoded: da the left s five members of the european parliament have chosen to support leader the equal initiative and interreg but not urban
Decoded: uk the person mr strong <UNK> of the european parliament has prepared to the parliament the equal initiative and interreg alone in exist.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: these are only a few albeit central aspects that must be taken into account where the modernisation of the european competition rules is concerned
Decoded: what are only a very on our areas that will be taken under place where the values of the new policy criteria is concerned.
INFO:root:Encoded: the commission can accept in part amendments nos 6 17 24 and 25
Decoded: the commission can accept in member amendments nos <NUM> <NUM> <NUM> and <NUM>.
INFO:root:Encoded: we welcome the fact that there will be a uniform definition and i support all measures to also place providers under obligation since today s discussion can only be the start of a debate and of initiatives and is far from the end
Decoded: we welcome the fact that it cannot be a extensive definition and support all issues measures to commission the delay to procedure even today on resolution may not be the state of a first and of council and as still by the end.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 81 | Step: 100 | Global step: 182593 | Running loss avg: 0.0581
INFO:root:[TRAINING] Epoch: 81 | Step: 200 | Global step: 182693 | Running loss avg: 0.0570
INFO:root:[TRAINING] Epoch: 81 | Step: 300 | Global step: 182793 | Running loss avg: 0.0621
INFO:root:[TRAINING] Epoch: 81 | Step: 400 | Global step: 182893 | Running loss avg: 0.1180
INFO:root:[TRAINING] Epoch: 81 | Step: 500 | Global step: 182993 | Running loss avg: 0.1185
INFO:root:[TRAINING] Epoch: 81 | Step: 600 | Global step: 183093 | Running loss avg: 0.1385
INFO:root:[TRAINING] Epoch: 81 | Step: 700 | Global step: 183193 | Running loss avg: 0.1810
INFO:root:[TRAINING] Epoch: 81 | Step: 800 | Global step: 183293 | Running loss avg: 0.1768
INFO:root:[TRAINING] Epoch: 81 | Step: 900 | Global step: 183393 | Running loss avg: 0.1758
INFO:root:[TRAINING] Epoch: 81 | Step: 1000 | Global step: 183493 | Running loss avg: 0.1638
INFO:root:[TRAINING] Epoch: 81 | Step: 1100 | Global step: 183593 | Running loss avg: 0.1507
INFO:root:[TRAINING] Epoch: 81 | Step: 1200 | Global step: 183693 | Running loss avg: 0.1660
INFO:root:[TRAINING] Epoch: 81 | Step: 1300 | Global step: 183793 | Running loss avg: 0.1916
INFO:root:[TRAINING] Epoch: 81 | Step: 1400 | Global step: 183893 | Running loss avg: 0.2100
INFO:root:[TRAINING] Epoch: 81 | Step: 1500 | Global step: 183993 | Running loss avg: 0.2934
INFO:root:[TRAINING] Epoch: 81 | Step: 1600 | Global step: 184093 | Running loss avg: 0.3255
INFO:root:[TRAINING] Epoch: 81 | Step: 1700 | Global step: 184193 | Running loss avg: 0.2988
INFO:root:[TRAINING] Epoch: 81 | Step: 1800 | Global step: 184293 | Running loss avg: 0.1751
INFO:root:[TRAINING] Epoch: 81 | Step: 1900 | Global step: 184393 | Running loss avg: 0.1350
INFO:root:[TRAINING] Epoch: 81 | Step: 2000 | Global step: 184493 | Running loss avg: 0.1345
INFO:root:[TRAINING] Epoch: 81 | Step: 2100 | Global step: 184593 | Running loss avg: 0.0925
INFO:root:[TRAINING] Epoch: 81 | Step: 2200 | Global step: 184693 | Running loss avg: 0.0936
INFO:root:[TRAINING] Epoch 81 concluded | Average epoch loss: 0.1582 | Average speed: 3019.88 wps
INFO:root:[VALIDATION] Epoch: 81 | Step: 100 | Running loss avg: 0.6605
INFO:root:[VALIDATION] Epoch: 81 | Step: 200 | Running loss avg: 0.7650
INFO:root:[VALIDATION] Epoch: 81 | Step: 300 | Running loss avg: 0.7640
INFO:root:[VALIDATION] Epoch: 81 | Step: 400 | Running loss avg: 0.4959
INFO:root:[VALIDATION] Epoch 81 concluded | Validation epoch loss: 0.6723
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: mr president tony blair and donald dewar will not have slept well last night
Decoded: mr president da beef and <UNK> <UNK> will not have <UNK> well last last.
INFO:root:Encoded: with regard to form we wanted to specify a number of areas in which the corresponding measures should be agreed as a priority and the council did not want to accept three of our proposals regarding the wording of a precautionary principle on the development of nuclear energy in particular in earthquake zones
Decoded: with regard to form we ought to fight a number of cases in which the ongoing legislation should not agreed as a problem and the council but not want to accept two of our proposals of the deadline of a timetable principle on the development of nuclear sector in particular in term treaty.
INFO:root:Encoded: i think that amendment no 38 is not well drafted
Decoded: i think that amendment no there is not already dealt.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: this would contravene the fact that eu legislation applies to all funds which invest in otc instruments
Decoded: this would ask the why that european community apply to all funds which regulate into regulate conditions.
INFO:root:Encoded: they are unable to establish the structures they need so that human rights can prosper and the blight of racism can be forever removed
Decoded: they are talking to establish the systems we need so that human rights can engage and the heart of democracy can be stopped distributed.
INFO:root:Encoded: if such a body were to be established this would mean that disciplinary matters would be taken away from the commission
Decoded: if such a sitting decided to be only this would mean that underlying principle should be set down from the commission.
INFO:root:==========
INFO:root:cog_lm model best_cog_lm.ckpt has been saved in file /data/users/demelin/thesis/autoencoder/src/checkpoints/full/best_cog_lm.ckpt
INFO:root:Validation best checkpoint saved!
Epoch validation loss: 0.6723 | Epoch training loss: 0.1582
INFO:root:[TRAINING] Epoch: 82 | Step: 100 | Global step: 184846 | Running loss avg: 0.1198
INFO:root:[TRAINING] Epoch: 82 | Step: 200 | Global step: 184946 | Running loss avg: 0.1122
INFO:root:[TRAINING] Epoch: 82 | Step: 300 | Global step: 185046 | Running loss avg: 0.1369
INFO:root:[TRAINING] Epoch: 82 | Step: 400 | Global step: 185146 | Running loss avg: 0.3364
INFO:root:[TRAINING] Epoch: 82 | Step: 500 | Global step: 185246 | Running loss avg: 0.5146
INFO:root:[TRAINING] Epoch: 82 | Step: 600 | Global step: 185346 | Running loss avg: 0.7414
INFO:root:[TRAINING] Epoch: 82 | Step: 700 | Global step: 185446 | Running loss avg: 0.2322
INFO:root:[TRAINING] Epoch: 82 | Step: 800 | Global step: 185546 | Running loss avg: 0.1975
INFO:root:[TRAINING] Epoch: 82 | Step: 900 | Global step: 185646 | Running loss avg: 0.1941
INFO:root:[TRAINING] Epoch: 82 | Step: 1000 | Global step: 185746 | Running loss avg: 0.2051
INFO:root:[TRAINING] Epoch: 82 | Step: 1100 | Global step: 185846 | Running loss avg: 0.1888
INFO:root:[TRAINING] Epoch: 82 | Step: 1200 | Global step: 185946 | Running loss avg: 0.2449
INFO:root:[TRAINING] Epoch: 82 | Step: 1300 | Global step: 186046 | Running loss avg: 0.2622
INFO:root:[TRAINING] Epoch: 82 | Step: 1400 | Global step: 186146 | Running loss avg: 0.2659
INFO:root:[TRAINING] Epoch: 82 | Step: 1500 | Global step: 186246 | Running loss avg: 0.0978
INFO:root:[TRAINING] Epoch: 82 | Step: 1600 | Global step: 186346 | Running loss avg: 0.0649
INFO:root:[TRAINING] Epoch: 82 | Step: 1700 | Global step: 186446 | Running loss avg: 0.0634
INFO:root:[TRAINING] Epoch: 82 | Step: 1800 | Global step: 186546 | Running loss avg: 0.1021
INFO:root:[TRAINING] Epoch: 82 | Step: 1900 | Global step: 186646 | Running loss avg: 0.1001
INFO:root:[TRAINING] Epoch: 82 | Step: 2000 | Global step: 186746 | Running loss avg: 0.1422
INFO:root:[TRAINING] Epoch: 82 | Step: 2100 | Global step: 186846 | Running loss avg: 0.1895
INFO:root:[TRAINING] Epoch: 82 | Step: 2200 | Global step: 186946 | Running loss avg: 0.1939
INFO:root:[TRAINING] Epoch 82 concluded | Average epoch loss: 0.2135 | Average speed: 3026.35 wps
INFO:root:[VALIDATION] Epoch: 82 | Step: 100 | Running loss avg: 0.6779
INFO:root:[VALIDATION] Epoch: 82 | Step: 200 | Running loss avg: 0.7636
INFO:root:[VALIDATION] Epoch: 82 | Step: 300 | Running loss avg: 0.7036
INFO:root:[VALIDATION] Epoch: 82 | Step: 400 | Running loss avg: 0.7968
INFO:root:[VALIDATION] Epoch 82 concluded | Validation epoch loss: 0.7345
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: i would like to close by expressing my thanks to the portuguese presidency and in particular to mr da costa for his cooperation to commissioner barnier to you and all our colleagues and of course to my corapporteur mr leinen with whom we worked hard but very well
Decoded: i would like to your report my my thanks to the european group with our regard with my president <UNK> for its parliament to mr commissioner to you and all those members and of of to our my mr with on which we left work and so.
INFO:root:Encoded: this morning s debate was about adding norway and the countries of eastern europe of course to the centre s list of members or that is how the commission saw it at any rate
Decoded: this morning s statement is not committed firmly in the countries of eastern europe of we of the council s number of members and for is about the commission will we at any result.
INFO:root:Encoded: the peoples of the eu s member states expect answers and want action rather than conclusions and empty words
Decoded: the heart of the eu s member members of thank and regard work even by home and thank others.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: i very much doubt it
Decoded: i am much enough it.
INFO:root:Encoded: they have to be prevented
Decoded: they have to be learned.
INFO:root:Encoded: in connection with the 2000 budget you proposed that in future the appropriations allocated for cyprus and malta should no longer appear under the external action heading but be reclassified under the preaccession aid budget so as to make it clear that we have a coherent plan here that these are appropriations that will be spent with a view to the desired accession of cyprus and malta to the european union
Decoded: in connection with the amendment amendment proposed that in europe parliament charter not not going to austria and union is not as to to it how that we have a new the we not in to to say that that that we have a a to that that these proposals and that will are held with a view to the the relationship of austria and and in the european union.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 83 | Step: 100 | Global step: 187099 | Running loss avg: 0.1174
INFO:root:[TRAINING] Epoch: 83 | Step: 200 | Global step: 187199 | Running loss avg: 0.1114
INFO:root:[TRAINING] Epoch: 83 | Step: 300 | Global step: 187299 | Running loss avg: 0.1160
INFO:root:[TRAINING] Epoch: 83 | Step: 400 | Global step: 187399 | Running loss avg: 0.1711
INFO:root:[TRAINING] Epoch: 83 | Step: 500 | Global step: 187499 | Running loss avg: 0.1762
INFO:root:[TRAINING] Epoch: 83 | Step: 600 | Global step: 187599 | Running loss avg: 0.1510
INFO:root:[TRAINING] Epoch: 83 | Step: 700 | Global step: 187699 | Running loss avg: 0.0530
INFO:root:[TRAINING] Epoch: 83 | Step: 800 | Global step: 187799 | Running loss avg: 0.0546
INFO:root:[TRAINING] Epoch: 83 | Step: 900 | Global step: 187899 | Running loss avg: 0.0753
INFO:root:[TRAINING] Epoch: 83 | Step: 1000 | Global step: 187999 | Running loss avg: 0.1495
INFO:root:[TRAINING] Epoch: 83 | Step: 1100 | Global step: 188099 | Running loss avg: 0.1353
INFO:root:[TRAINING] Epoch: 83 | Step: 1200 | Global step: 188199 | Running loss avg: 0.2698
INFO:root:[TRAINING] Epoch: 83 | Step: 1300 | Global step: 188299 | Running loss avg: 0.6118
INFO:root:[TRAINING] Epoch: 83 | Step: 1400 | Global step: 188399 | Running loss avg: 0.5027
INFO:root:[TRAINING] Epoch: 83 | Step: 1500 | Global step: 188499 | Running loss avg: 0.3066
INFO:root:[TRAINING] Epoch: 83 | Step: 1600 | Global step: 188599 | Running loss avg: 0.2348
INFO:root:[TRAINING] Epoch: 83 | Step: 1700 | Global step: 188699 | Running loss avg: 0.2626
INFO:root:[TRAINING] Epoch: 83 | Step: 1800 | Global step: 188799 | Running loss avg: 0.1624
INFO:root:[TRAINING] Epoch: 83 | Step: 1900 | Global step: 188899 | Running loss avg: 0.1340
INFO:root:[TRAINING] Epoch: 83 | Step: 2000 | Global step: 188999 | Running loss avg: 0.1858
INFO:root:[TRAINING] Epoch: 83 | Step: 2100 | Global step: 189099 | Running loss avg: 0.3897
INFO:root:[TRAINING] Epoch: 83 | Step: 2200 | Global step: 189199 | Running loss avg: 0.3489
INFO:root:[TRAINING] Epoch 83 concluded | Average epoch loss: 0.2169 | Average speed: 3022.55 wps
INFO:root:[VALIDATION] Epoch: 83 | Step: 100 | Running loss avg: 0.9923
INFO:root:[VALIDATION] Epoch: 83 | Step: 200 | Running loss avg: 0.9091
INFO:root:[VALIDATION] Epoch: 83 | Step: 300 | Running loss avg: 0.6954
INFO:root:[VALIDATION] Epoch: 83 | Step: 400 | Running loss avg: 0.7381
INFO:root:[VALIDATION] Epoch 83 concluded | Validation epoch loss: 0.8268
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: madam president i was in uganda in january when some of the abducted little girls who were put into the army by the lra were released
Decoded: madam president i was in in in since as some of the british commissioner else who be put into the ecb by the route were debated.
INFO:root:Encoded: in this respect we are faced with the most sensitive issue what role would a european public prosecutor play in relations with the individual national communities and their domestic legal systems
Decoded: in this idea we are faced with the european great europe the the be a european a union managed in in with the the the and and their own pension transport.
INFO:root:Encoded: this should not be happening
Decoded: this should not be happening.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: in particular and i do not really need to say this commissioner patten has more credentials than most of us on the issue of respect for human rights
Decoded: in particular and i do not want want to say this this knows has only <UNK> than <UNK> of have on the issue of lack for human rights.
INFO:root:Encoded: it is clear that the external value of the euro has nothing to do with this but everything to do with the lack of resolve shown by certain member states when it comes to implementation of the necessary structural and liberalisation measures and it can also be attributed to the fact that there are a number of differences  starting with taxation levels  in the ways that europe and the united states structure their economies
Decoded: it is important that the establish future of the euro has had to do as the subject of make made by both <NUM> states when have to involved as the the of for put by all member states if it to to the the fact it <NUM> to a the of that of of the of of the their the and and in the fact the europe of the the union within the power.
INFO:root:Encoded: i want to ask you and those others who preside over these sessions to be much more strict about points of order
Decoded: i want to ask commissioner or mrs you who spend out these will to be much more appropriate its substance of order.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 84 | Step: 100 | Global step: 189352 | Running loss avg: 0.0701
INFO:root:[TRAINING] Epoch: 84 | Step: 200 | Global step: 189452 | Running loss avg: 0.0668
INFO:root:[TRAINING] Epoch: 84 | Step: 300 | Global step: 189552 | Running loss avg: 0.0980
INFO:root:[TRAINING] Epoch: 84 | Step: 400 | Global step: 189652 | Running loss avg: 0.3241
INFO:root:[TRAINING] Epoch: 84 | Step: 500 | Global step: 189752 | Running loss avg: 0.4946
INFO:root:[TRAINING] Epoch: 84 | Step: 600 | Global step: 189852 | Running loss avg: 0.2903
INFO:root:[TRAINING] Epoch: 84 | Step: 700 | Global step: 189952 | Running loss avg: 0.1245
INFO:root:[TRAINING] Epoch: 84 | Step: 800 | Global step: 190052 | Running loss avg: 0.1257
INFO:root:[TRAINING] Epoch: 84 | Step: 900 | Global step: 190152 | Running loss avg: 0.5720
INFO:root:[TRAINING] Epoch: 84 | Step: 1000 | Global step: 190252 | Running loss avg: 0.6220
INFO:root:[TRAINING] Epoch: 84 | Step: 1100 | Global step: 190352 | Running loss avg: 0.5118
INFO:root:[TRAINING] Epoch: 84 | Step: 1200 | Global step: 190452 | Running loss avg: 0.1914
INFO:root:[TRAINING] Epoch: 84 | Step: 1300 | Global step: 190552 | Running loss avg: 0.1680
INFO:root:[TRAINING] Epoch: 84 | Step: 1400 | Global step: 190652 | Running loss avg: 0.1884
INFO:root:[TRAINING] Epoch: 84 | Step: 1500 | Global step: 190752 | Running loss avg: 0.2266
INFO:root:[TRAINING] Epoch: 84 | Step: 1600 | Global step: 190852 | Running loss avg: 0.2146
INFO:root:[TRAINING] Epoch: 84 | Step: 1700 | Global step: 190952 | Running loss avg: 0.1791
INFO:root:[TRAINING] Epoch: 84 | Step: 1800 | Global step: 191052 | Running loss avg: 0.1385
INFO:root:[TRAINING] Epoch: 84 | Step: 1900 | Global step: 191152 | Running loss avg: 0.1315
INFO:root:[TRAINING] Epoch: 84 | Step: 2000 | Global step: 191252 | Running loss avg: 0.1515
INFO:root:[TRAINING] Epoch: 84 | Step: 2100 | Global step: 191352 | Running loss avg: 0.1735
INFO:root:[TRAINING] Epoch: 84 | Step: 2200 | Global step: 191452 | Running loss avg: 0.1773
INFO:root:[TRAINING] Epoch 84 concluded | Average epoch loss: 0.2367 | Average speed: 3022.30 wps
INFO:root:[VALIDATION] Epoch: 84 | Step: 100 | Running loss avg: 0.8135
INFO:root:[VALIDATION] Epoch: 84 | Step: 200 | Running loss avg: 0.5490
INFO:root:[VALIDATION] Epoch: 84 | Step: 300 | Running loss avg: 0.7839
INFO:root:[VALIDATION] Epoch: 84 | Step: 400 | Running loss avg: 0.8272
INFO:root:[VALIDATION] Epoch 84 concluded | Validation epoch loss: 0.7467
INFO:root:==========
INFO:root:Training samples decoding:
INFO:root:Encoded: a sound approach however would be to make the european standard compulsory in the case of export to countries where such standards are lacking
Decoded: a coherent approach however but not to make the internet used such in the area of export to problems where tobacco accounts are harmful.
INFO:root:Encoded: mr president i have to say that i was very surprised to find myself voting for this report for it represents perhaps the surrender of the european union to one of the original communities out of which it grew namely euratom the use of nuclear energy for peaceful purposes
Decoded: mr president i have to see that i too very sorry to you thanks read for this report for this involves tomorrow the size of the european union to all of the commissions authorities are of which it represents an ec the use of food money for monopoly prevention.
INFO:root:Encoded: let me now turn to data protection
Decoded: let me now wish to health protection.
INFO:root:----------
INFO:root:Validation samples decoding:
INFO:root:Encoded: the supposed progress achieved in 1999 and mentioned by the report only occurred in the dublin conventions and schengen agreements and a further action plan from tampere which all restrict the rights of immigrants
Decoded: the key have increased in <NUM> and mrs by the work this either in the criminal agreements and march states and a further action plan on helsinki which all the the rights of victims.
INFO:root:Encoded: it is generally and rightly thought that plaintiffs lawyers are the people who do best out of the deal
Decoded: it is safe and too thought that <UNK> million by the people who do there means of the human.
INFO:root:Encoded: it is absolutely crucial that parallel temporary measures be introduced in the objective 1 regions that is to say job creation measures special programmes for supporting employment opportunities for women and initiatives to help people set up their own business
Decoded: it is means essential that supporting regulatory measures be may in the development new states that is to say job change it laid rules for improving information conditions for countries and also to help to developed up its own power.
INFO:root:==========
INFO:root:[TRAINING] Epoch: 85 | Step: 100 | Global step: 191605 | Running loss avg: 0.6527
INFO:root:[TRAINING] Epoch: 85 | Step: 200 | Global step: 191705 | Running loss avg: 0.5886
INFO:root:[TRAINING] Epoch: 85 | Step: 300 | Global step: 191805 | Running loss avg: 0.3959
